Churn_,Day_Mins,CustServ_Calls,VMail_Message,Eve_Mins,Intl_Mins
False,159,2,0,233.3,15.2
False,178.4,3,38,184.4,7.2
False,222.1,0,0,276.8,9
False,238.9,6,0,196.1,11
False,101.8,1,0,348.9,7.5
False,190,2,0,196.1,8
False,120,1,17,79.5,8.7
False,145.9,2,0,148.1,8.4
False,179.8,1,0,176.1,12
False,225.7,1,0,206.9,13.8
False,199.7,0,0,114.2,7.1
False,150,3,0,225,9.2
True,247.1,4,0,146.5,10.6
False,215.7,2,0,244.4,11.4
False,94.8,2,0,238.9,11.6
False,79.3,1,0,159,10.1
False,157.2,1,0,247.7,9.9
False,119.8,1,0,262.2,12.4
False,170.6,1,0,259.1,9.6
False,229.1,1,24,168.7,14.6
False,135.1,1,0,226.3,11.1
False,136.8,2,0,197.5,10.3
False,239.7,2,0,221.1,11.1
True,159.6,4,0,151,7.3
False,231.2,4,38,174.8,12.4
False,203.7,3,0,212.6,7.9
False,157.8,2,43,132.3,5.6
True,160.6,1,0,185.2,9.1
True,261.1,3,0,170.9,0
False,138.7,1,0,205.8,9.8
False,226.6,1,0,143.6,12.1
False,229.1,3,0,172.4,11
False,157.4,0,0,47.3,11.4
True,185.6,1,25,167.3,10.7
False,217.2,4,0,190.8,5.2
False,183.1,0,0,241,12.5
False,218.5,4,34,160.7,4.9
False,143.8,0,0,274.8,12.3
False,223.6,4,31,235.6,4.7
False,189.1,1,0,313.9,8.2
True,143,4,0,193.4,12.3
False,147.2,1,39,168.8,13
False,224,2,32,97.5,10.7
True,132.9,2,0,208.2,14.4
False,160.3,0,0,53.2,10.5
False,213.8,1,21,257.7,7.2
False,248.2,2,0,211.2,10
False,174.6,3,25,243.8,12.2
False,205.5,0,23,209.5,6.4
False,209.1,3,0,189.4,14.8
False,251.1,0,0,178.3,12.7
False,187.6,3,0,217.4,9.8
False,137.3,1,0,232.4,9.8
False,197.5,1,37,228.7,19.7
False,221.6,1,0,231.8,8.6
False,200.7,1,0,290.8,10.2
False,226.3,0,0,178.9,8.9
False,212.8,2,0,90.9,11.9
False,213.3,1,0,153.1,10.8
False,177.1,2,0,249.1,8.8
False,229.2,0,0,142.8,8.5
True,129.4,4,24,159.8,12.6
False,203.1,4,0,132,9.2
True,232.2,7,0,244.7,10.6
False,138.5,2,0,159.7,7.7
False,189.3,3,0,205.3,8.5
False,141,0,33,250.9,11.7
False,118.6,2,0,223.5,13.3
True,254.2,0,0,262,13.6
False,176.5,1,0,119.2,8.7
False,234.3,3,0,206.4,5.8
False,147.3,2,39,244.8,13.2
False,171,0,0,183.9,4.6
False,177.9,2,40,119.3,10.3
False,240.6,5,34,204.2,12.7
False,114.4,0,0,232.8,8.9
False,113.9,2,0,271.8,15.6
False,180,1,0,207,8.3
True,177.4,4,0,215.2,6.6
False,110.8,2,35,199.2,8.9
False,138.7,2,26,134.5,13
False,211.8,2,33,170.9,11.2
False,234.5,4,0,237.3,12.9
False,240.2,1,0,107.6,7.5
False,222.4,1,0,164,9.9
False,280.4,3,42,174.4,9.9
False,113.3,2,0,160.2,10.1
False,107,2,0,220,7.2
False,184.5,1,0,201.3,13.1
False,163.2,1,31,267.9,9.7
False,193.8,3,0,151.7,12.6
False,185.1,2,0,227.3,12.7
False,151.5,3,0,175.7,12.4
False,143.7,2,0,170.9,9.8
True,169.5,0,0,212,9.7
False,211.3,0,0,228.4,6.3
False,184.1,0,37,159.4,13.3
False,154,1,33,207.3,10.8
False,209.4,2,0,286.3,8.1
False,166.3,2,0,138.8,10.4
False,108.6,0,0,325.2,9.3
False,230.3,1,25,165.6,9
False,200.1,1,46,126,10.6
False,179.2,1,0,228.9,13.2
False,261.6,4,0,192.9,7.3
False,129.5,3,0,92.6,9.9
False,164,1,0,229.4,9.3
False,230.7,2,0,186.2,9.2
False,207.2,0,0,178.6,0
False,171.9,1,0,249.2,12.5
False,181.7,2,37,237.4,9.5
False,240.7,2,0,141.1,7.7
False,198.2,1,0,181,12.1
False,96,3,0,117,6.7
False,165.2,0,0,170.6,9.9
False,171.5,1,0,224.5,9.7
False,111.7,1,27,252.8,7.8
False,152.7,2,0,212.4,7.9
False,194.7,3,0,210.9,11.6
False,119.9,3,0,240.7,8.1
False,222.9,1,0,205,9.9
False,210.7,1,0,215.6,13.2
True,254.6,2,0,249.4,9
False,265,1,0,147.6,10.7
False,172.3,3,0,318.7,11.5
False,259.1,0,0,124,12.8
False,211.4,1,0,191,11.6
False,175.9,2,0,225.3,10.4
True,135,1,0,176.3,10.5
False,115.5,0,39,122.5,7
False,193,0,0,200.8,14.4
False,167.4,1,0,121.5,16
False,190.7,1,35,209.7,12.4
True,325.5,1,0,300.3,5.7
False,139,3,0,120.2,14.5
False,155.9,0,40,161.2,11.5
False,182.1,0,0,231.1,15
False,139.8,2,0,215.9,7.9
False,112.7,0,0,280,10.4
False,173.2,1,31,149.5,11.5
False,225.6,1,0,225.8,6.7
False,195.7,1,0,141.9,7.9
False,214,0,0,209.9,11.3
False,271.7,1,0,189.1,17.2
False,257.7,1,0,156.5,9.8
True,133.2,1,0,236.8,12.5
True,248.7,5,0,251.8,7.5
False,180.8,2,0,190.1,10.5
False,229,1,32,221,12.4
True,276.3,1,0,226,7.2
False,133.1,3,37,171.4,10.9
False,248.3,1,0,250.4,9.6
False,230.4,3,37,155.5,10.4
False,185.8,1,0,86.8,10.7
False,183.9,2,0,109.2,16.6
False,132.9,0,0,168.1,7.8
False,221,3,0,219,8.6
False,179,1,0,200,15.8
False,188.8,3,0,216.9,5.8
True,135.6,4,45,94.9,9.8
False,172.5,2,31,113.6,10.8
False,132.6,1,0,198.8,0
False,127.7,1,0,188.4,4.7
False,156.3,1,0,215.3,8.8
True,234.6,1,0,268.3,11.6
False,202.1,1,0,231.6,13.1
False,272.2,1,40,239.9,11.6
False,245.2,1,0,165.5,9.1
False,207.6,1,0,193.3,11.2
False,222.9,1,0,172.6,10.1
True,273.8,1,0,263.1,10.8
False,192.8,2,0,273.2,11.4
False,268.7,0,0,145.5,9.4
False,178.8,1,48,246.8,9
False,197.3,1,24,167.6,7.4
False,233.9,1,36,175.6,9.5
False,207.1,2,0,208.5,4.4
False,136.8,2,0,179.4,5
False,159.4,1,0,207,11.1
False,112.1,0,0,157.9,11.1
False,238.6,4,0,242.8,10
False,163.5,1,0,224.8,9.8
False,127.2,2,0,221.1,11.2
False,145.8,0,0,228.3,9.6
False,250.1,2,0,221.9,11.1
False,234.2,0,0,199,7.1
False,101.5,3,0,193.8,11.7
False,119.6,1,26,247,13
False,221.9,1,0,112.7,10.7
False,158.2,1,0,197.9,7.7
False,193.2,1,0,260.3,7.8
False,217.7,1,33,245.7,8.8
False,199.8,0,0,308,10.1
False,171.9,2,0,235.3,14.6
True,67.7,6,31,147.1,12.3
False,228.2,4,0,214.2,10.5
False,191.5,1,0,163.8,14.1
False,171.5,2,0,188.8,8.5
False,151.1,0,0,211.7,9.8
False,134.3,3,0,203.9,7.6
False,117.8,1,0,216.2,10.9
False,181.2,3,0,344.9,12.1
False,152.3,2,0,165,9
False,204.4,2,0,239.6,11.5
False,283.9,2,0,137.1,11.3
False,142.7,0,29,129.9,10
False,145.4,2,0,172.8,9.3
False,211.7,4,0,236.1,7.2
False,192.6,3,0,191.6,11.4
False,52,2,0,132,12.3
False,237.7,1,30,154.7,9.5
False,203.6,1,31,156.9,12
False,192.4,1,0,212.7,8.3
False,212.5,0,0,274.1,8.6
False,114.4,3,0,201.1,11.6
False,222.8,1,0,148.2,13.3
False,207.7,2,0,191.3,11.6
False,249.4,1,23,195.8,12.3
False,157.9,3,33,163.9,11.5
True,137.9,5,0,234.9,14.3
False,176,1,0,234.2,8.5
False,158.8,2,0,352.1,6.2
False,234,1,0,209.4,9.8
False,132.3,0,0,144.5,5.4
False,276.6,3,32,138.3,6.8
True,108.2,4,0,214.3,13.2
False,156,0,0,295.6,14.3
False,208.5,0,0,173,9.8
False,243.4,2,0,147.1,9.7
True,275.4,0,0,186.7,9.4
False,198.1,1,0,214.2,7
False,109.8,1,0,223.5,17.8
False,120.5,2,0,210,8.6
True,256.6,1,0,225.2,11.1
True,200,0,0,205.4,8.9
False,85.8,1,0,115.8,11
False,174,1,19,217.2,11.4
False,221.4,1,0,198.7,10
False,133.1,3,0,256.3,11.9
False,195.2,2,0,193.4,12.2
False,246.4,2,0,205.5,14.1
False,199.2,2,0,123.2,9.6
False,235.4,3,24,160.9,8.9
False,170.9,2,27,184.7,6.1
False,155.9,2,0,198,8
False,102.4,2,43,225.3,7.1
False,200.5,3,0,159.9,16.3
False,192.2,1,32,165.4,8
False,202.7,1,28,248.9,14.7
True,84.3,4,38,267.2,8.3
False,168,0,18,155.5,11.8
False,278.1,0,31,268.1,11.3
False,128.3,1,0,237.7,11.2
False,227.8,0,21,156.4,12.4
True,54.8,1,0,239.8,13.4
False,140.2,1,24,170.1,14
True,271.2,0,0,213.5,13.2
False,180,2,0,196.4,10.1
False,189.8,1,0,235.6,12.7
False,257.3,3,0,134.5,8.2
False,103.3,1,0,210.6,11.4
False,208.1,3,0,178,12.4
False,195.1,2,0,214,9.2
False,162.6,1,0,227.8,11.3
False,168.4,1,0,161,8
False,197.8,1,24,223.2,5.7
False,212.4,1,0,148.6,9.8
False,63.7,0,0,212.2,8.8
False,193.8,3,0,206.6,10.1
False,144,3,25,187.2,8.5
False,189,3,29,303.1,15.7
False,127.5,1,33,296.1,13
False,168.9,0,23,226.3,14.3
False,204.7,2,0,126.8,12.1
False,203.5,1,0,116.4,13.6
False,226.8,0,0,127.9,9.2
False,152.1,0,26,89.3,7.5
False,139.1,2,0,146.2,11.8
False,150.5,0,0,345.1,8.3
False,231.9,3,0,165.9,11.5
False,207.1,1,0,182,7.4
True,225.4,2,0,110.7,15.3
False,116.4,1,45,283.7,12.8
False,195.7,0,0,182.9,8.6
False,79.4,0,0,144.7,9.1
True,102.9,6,0,107.9,11
False,99.7,0,0,183.1,14.4
False,213.4,0,0,176.2,7.9
False,185.1,5,0,193.8,13.2
False,166.5,3,0,78.3,11.5
False,220.1,1,0,182.2,11.6
False,78.4,0,0,214.7,7.2
False,102.8,1,0,137.8,8.9
True,160.3,0,22,273.2,11.7
False,181.3,1,0,136,10.3
True,281.1,1,0,236.1,10.9
False,172.5,3,0,276.5,6.9
True,251.3,1,0,207.2,12.9
False,141.9,1,0,201,10.9
False,148,3,30,149.6,9.7
True,200.7,2,0,271.2,13.4
False,238.3,5,0,193.7,9.4
False,220.1,2,0,200.4,7.4
False,124.7,0,15,188.3,8
False,147,1,0,202.5,9.2
False,194.2,2,0,174,11.2
False,214.9,0,33,288.7,8.1
True,269.8,1,0,227,4.7
False,151.2,2,29,203.2,11.1
False,111.3,1,0,226.8,10.2
False,273.8,0,0,149.3,11.2
False,142.6,1,0,85.4,14
False,178,3,0,141.5,6.2
False,180.5,1,33,241.9,7.4
False,141.7,1,27,160.7,9.3
True,289.3,1,0,179.8,6.4
False,193.4,2,26,198.3,9.5
False,184.2,1,0,215,11.3
False,144.1,2,30,229.8,12.4
False,180.3,3,0,199.9,12.1
False,179.2,1,24,253.3,15.1
False,50.6,2,0,308.9,13.7
False,223.7,2,0,205.2,11.1
False,220.5,1,0,180.8,5.6
False,217.6,2,0,195.7,10.4
False,138.3,2,37,187.6,11.6
False,160.3,2,0,195.2,12.7
False,191.8,6,0,261.1,10.8
False,166.6,3,0,226.3,9.1
False,207,1,24,181.7,5.7
False,103.9,0,18,230,8.5
False,214.9,2,0,218.4,9.6
False,165.9,1,0,212.2,8.3
True,92.2,1,29,200,5.7
False,182.3,1,0,259.9,10.9
True,211.4,1,0,184.5,5.5
False,151.2,0,27,228,5.6
False,178.8,2,0,226,5.5
False,136,0,0,184,5.5
False,87.1,2,0,202.1,14.4
False,169,3,0,111.1,12.2
False,196.7,3,0,272,10.1
False,114.6,2,0,209,8.3
False,204.5,0,0,178.4,12.6
True,272.8,5,0,216.5,6.1
False,174.8,3,22,191.4,12
False,128.9,0,0,281.9,9.9
False,54.8,1,0,147.5,11.5
False,259,3,0,166.9,11.1
True,182.6,6,0,145.2,12
False,123,1,0,237.2,9.3
False,169.9,2,0,190.3,8.6
False,201.4,2,27,101.3,11.9
False,124.2,3,24,266.2,11.5
False,128.2,0,0,274.5,8.1
False,214.3,4,20,250.1,10.6
False,243.3,4,24,226.8,11
False,200.7,4,17,212.5,12.9
False,231.4,2,0,168,11.4
False,235,2,32,240.5,7.7
False,237.5,1,0,211.1,9.7
False,228.3,1,0,130.9,8.4
False,160.5,1,0,185.9,10.7
False,185.6,1,48,224.6,6.9
False,214.3,1,0,232.2,8.3
False,240.8,4,0,192.8,7.6
False,104.2,1,0,272.9,9.2
True,273.8,3,0,237.1,10.4
False,194.4,0,0,238.3,9.6
False,130.2,2,0,195.2,7.6
False,123.7,0,52,133.2,7.9
False,142.8,0,0,230.5,7.2
False,206.1,3,32,179.6,10.2
False,182.4,1,25,214.7,10.1
False,179.9,2,43,245.1,11.4
False,228.4,3,0,97.3,9.4
False,202,1,0,168.9,3.4
False,148.8,1,0,189.8,6.3
True,191.3,2,0,167.3,10.2
False,159.9,1,0,236.8,9
False,191.7,2,0,176.2,4.9
False,86.4,2,0,202.1,11.9
False,151.2,2,0,228.4,9.3
False,196.2,0,0,306.8,6.9
False,182.1,2,0,204.2,12
False,155.1,3,0,160.8,11.3
False,125.9,0,27,123.4,7.3
False,136.1,2,29,302.6,18.5
False,284.3,0,33,204.8,3.5
False,199.7,1,0,98.5,13.7
False,98.2,2,0,198.3,13
False,247.6,3,23,255.7,7.3
True,254.3,1,0,215.5,11.6
False,241.3,3,0,146.6,11.8
True,111.8,4,0,281.9,11.5
False,163.7,1,0,175,8
False,164,1,0,243.6,10.2
True,97,5,0,213.1,10.8
False,195.2,0,0,188.7,11.4
False,157.6,1,0,256.4,9.8
False,168.7,2,0,208.5,6.8
True,253.6,3,0,253.3,10.2
False,199,1,38,75.5,7.5
False,182.5,1,0,201.9,8.6
False,81.2,1,0,215.7,10.9
False,179.1,0,0,157.2,6.5
False,182.7,1,0,197.2,8.1
False,207,2,0,256.3,10.4
False,243.4,4,0,161.4,10
False,157.4,0,0,196,10.8
False,233.9,3,0,153.2,12.8
False,195.4,3,0,249.4,12.9
False,180.4,0,0,228.5,14.8
False,172.3,2,0,224.2,9.7
False,144.7,1,0,219.6,12.6
False,143.6,2,0,238.5,10.9
False,88.1,2,0,129.7,13.3
False,254.1,2,30,200.4,6.6
False,131.5,0,0,161.8,14.8
False,156.8,0,0,264.7,7.4
False,196.9,1,0,137.1,9.8
False,178,2,0,294.6,12
False,195.8,2,0,184.5,11.8
False,141.3,1,26,134.6,13.3
False,125.5,2,21,166.7,11
False,200.5,4,0,225.3,6.7
False,205.5,2,0,208.9,5.2
False,152.1,0,0,164.3,7.6
False,216.5,3,0,251.8,7.3
True,119.3,5,0,224,12.1
True,113.9,4,25,257,12.9
False,228.6,0,0,208.4,11.9
False,106.5,1,0,104.8,8.2
True,254.1,0,0,215.9,16.3
False,163.2,3,44,271.7,9.9
True,134,6,48,234.3,7.8
False,176,2,38,288.2,14.8
False,180.1,1,0,257.2,11.4
False,180.1,0,0,235.5,11.1
False,94.8,1,0,283.2,6.8
False,210.4,1,0,205.1,12.5
False,174.2,1,0,235,9.9
False,189.7,2,0,142.4,8.5
False,259,1,19,332.3,7.5
False,86.4,2,39,189.1,4.8
True,136.9,4,0,180.6,11.9
False,234.9,1,17,255.4,15.4
False,196.5,6,0,175.1,14.1
False,221.4,0,0,249.5,13.6
False,170.2,2,33,192.4,13
False,191.9,0,0,304.2,11.7
False,172.1,2,0,165.9,9.2
False,189.9,1,0,247.4,10.1
False,147.8,1,0,182.6,6.9
False,62.5,1,0,222.2,12.5
True,256.6,1,0,230.8,12.2
False,123.7,1,20,200.8,9.6
False,113.1,1,0,294.4,13.4
False,220,1,38,180.3,10.3
False,147.7,1,0,215,11
True,271.9,1,0,231.9,9.3
False,196.2,1,0,103.9,13.2
False,111.3,1,0,109.4,10.8
False,176.7,0,0,218.9,9.1
False,211.3,2,0,190.9,6.3
False,219,2,0,176.1,6.8
True,284,1,0,199.7,6.6
False,174.1,1,0,147.1,16.2
False,124,0,0,222.2,13.1
False,175.6,2,38,260.5,12.3
False,111.7,1,32,133.9,8
False,37.4,2,0,182.3,8.3
False,201.4,1,0,109.6,10.7
False,156,1,0,213.8,11.4
False,162.9,4,0,243.6,7
False,211.4,2,18,150.8,10.5
False,170.6,0,0,144.8,6
False,203.9,3,0,267.3,10.5
False,157.3,1,0,162.8,9.7
False,172.7,0,0,244.5,4.1
False,196.6,2,0,117.7,11.4
False,147.7,3,43,259.3,8.9
True,197.6,3,0,177.5,9.2
False,186.7,1,18,220,12
False,198.5,1,39,163.1,10.8
False,161.1,2,0,205.3,12.2
False,190.8,2,27,177.5,5.9
False,195.2,1,0,179.8,11.5
False,245.5,5,0,231.8,10.1
True,290.5,2,0,253,11.3
False,165.2,1,23,193.9,11.8
False,66.6,2,28,297,13
False,198.9,1,0,209.7,11.4
False,169.2,1,0,224.6,13
True,275.5,3,0,225.8,4.8
False,226.6,3,0,199.8,11.7
False,158.2,2,0,234.6,12.9
False,186.4,1,0,173.4,9.1
False,194,1,32,151.7,9.3
False,165.8,3,0,192.8,12.4
False,143.2,2,0,103,12.7
False,238.6,1,0,178,6.2
False,113,1,0,187,10.9
False,136.1,1,0,163.8,8.9
False,149.6,0,0,167.9,16.4
False,232,1,0,126.1,12
False,167.2,3,0,218.1,7.8
False,162.4,2,0,285.2,5.8
False,189.6,3,0,251.6,5.4
False,247.6,1,24,199.7,12.1
False,179.4,2,0,263.2,13.4
False,245.1,2,0,195.8,11.5
False,127.2,3,12,241.6,13.2
True,271.9,2,0,171.4,13.8
False,142.7,2,0,205.4,12
False,94.5,2,0,178.2,9.2
False,173.3,2,44,152.3,12.3
False,241.7,2,0,141.5,4.5
True,267.5,3,0,242.5,8.3
True,290.1,2,0,245.7,7.4
False,246,2,28,147.5,4
False,216.5,2,0,250.3,5.7
False,240.5,2,24,280.5,10.4
False,284.5,1,0,88.6,12.5
False,131.7,1,0,239.6,8.9
False,211.9,1,31,224.3,13.8
False,168.9,3,0,235.8,14.6
False,230.5,1,0,184.7,10.6
False,195.5,1,0,156.3,7.3
False,112.3,1,0,204.8,13.3
False,103.6,0,0,82,6.6
False,121.5,1,0,220.1,10.4
False,175.8,0,0,156.2,5
False,187,2,0,163.6,7.9
False,165.9,2,0,161.9,11.2
False,152,1,0,162.8,9.3
False,207.5,2,27,182.8,9.8
False,232.9,0,0,191,10.7
False,146.8,0,0,190.5,9.3
False,201.9,0,0,181.7,12.1
False,121.4,2,0,230.9,13.8
False,201.8,1,0,238.6,13.5
False,265.7,3,0,47.3,8.7
False,243.4,1,34,102.3,12.2
False,152.4,0,0,191,11.1
False,139.7,1,0,226.8,15.1
False,170.2,2,0,137.2,11.1
True,144.1,4,0,224.8,13.6
False,128.9,1,0,201.4,11.1
False,6.6,0,0,359.3,5.6
False,94.3,1,0,181.5,9.6
False,230.7,3,17,207.1,9.2
True,144.3,1,0,231.5,7
False,126,1,30,202.4,8.6
False,281.6,2,0,152.7,7.4
True,298.1,4,0,228,8.2
False,143.3,2,0,309.1,11.4
False,88,2,0,145.9,9.8
False,121,1,0,270.4,5.3
False,212.9,2,0,236.1,8.8
False,217.5,1,0,258.5,8.7
False,138.1,1,0,196.5,11.7
False,212.1,0,40,233.9,7.1
False,196,1,16,107.1,9.7
False,186.2,0,23,258.3,7.8
False,145.8,1,0,172.5,11.9
False,137,2,33,203.5,5.8
False,191.3,3,0,216.4,8.6
False,232.7,1,0,208.2,10.2
False,86,3,0,215.5,8.2
False,139.8,1,24,253.8,11.1
True,301.4,0,0,269.2,14.4
False,195,0,0,266.2,11.1
False,202,4,0,174.7,6
True,211.6,0,0,106.9,14.1
True,272.5,2,0,288.9,10.1
True,323.7,6,0,139.2,8.5
False,214.2,3,0,199.5,11.7
True,143.6,3,0,187.7,9.3
False,135.7,1,32,216.5,13
False,203.1,0,35,211.8,9.7
True,281.2,0,0,302.3,8.5
False,136.2,1,0,177.8,8.3
False,207.1,1,0,162,6
False,189.9,0,0,193.9,15.6
False,245.9,1,0,210.8,10.4
False,145.6,1,0,250.9,12.2
False,202.9,4,0,234.2,10.1
False,210.7,2,23,137.4,7.9
False,217.2,1,0,204.5,11.4
False,158.9,2,43,280.4,10.8
False,198,4,0,190.2,8.3
False,212.8,1,28,159.9,0
False,145.8,0,0,223.1,9.8
True,180.9,2,0,134.3,8.6
False,209.9,1,0,226.1,9
True,112.9,4,0,224.8,11.3
False,242.5,3,0,213.3,6.3
False,190.1,3,0,274.5,9.2
False,185.9,2,0,209.7,9.3
True,265.8,2,0,285.1,13.6
False,184.7,2,0,161.3,11.3
False,217.1,2,0,258.6,12.6
False,161.2,1,0,136.7,9.6
False,198.7,4,0,141.5,10.5
True,136.4,2,28,170,14.6
False,162,1,0,199.5,1.1
False,189.5,3,0,218.4,11
False,144.4,0,18,160.7,9.3
False,170.1,2,0,216.6,10.8
True,104,4,0,170.9,8.7
False,119.4,0,0,226.3,11.3
False,204.8,1,0,193.9,2
False,197.8,1,0,208.2,15.1
False,211.1,0,0,227.8,7.2
False,202.6,1,0,210.7,9.8
True,312.4,1,0,231.1,10.6
False,184.8,2,41,160.6,9.8
False,123.8,2,0,226.5,8.8
False,34.5,0,0,192.3,7.9
False,140.6,2,31,264.6,9.7
False,150.8,0,0,157.1,10.7
False,192.1,1,0,193,10.7
False,175.7,0,0,154.8,9.5
False,93.3,0,0,214.4,12.1
False,212.1,2,0,276.6,9.5
False,43.3,0,0,178.5,10.6
False,173.1,1,0,200,10.8
False,115.4,0,28,185.4,17.7
False,190.9,1,0,208.7,11.4
False,234.1,1,0,237.4,11.4
False,102.1,1,0,93.7,14
False,131.9,1,0,203.8,6.8
False,135,0,0,206.3,19.7
False,145,0,0,228.4,8.9
False,170.3,3,0,187.7,16.1
False,188.7,1,0,210.4,10.8
True,177.2,3,0,270.5,12.3
False,7.2,1,0,221.8,12
False,181.1,5,0,229.5,5.6
False,151.8,2,0,229.6,10.8
False,159.4,1,0,210,8.5
False,226.6,3,31,164.9,10.2
False,214.7,3,0,260.6,7.4
False,157.6,1,27,280.6,8
False,157,2,0,208.8,16.2
False,170,0,0,162.7,8.3
True,244.7,1,0,258.6,7.5
True,252.6,1,0,340.3,8.8
False,188.3,0,0,243.8,10.3
False,177.9,3,0,131.2,11.5
False,170.7,1,0,193.1,6.9
False,235.7,2,40,223,9.9
True,184.2,3,0,256.8,14.7
False,140.6,1,0,172.8,13.6
False,188.8,0,0,171.7,8.5
False,129.4,0,34,267.1,9.3
